Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,Error,Category,Correct Form,corrected_text,generated_reason
i8WzlFIewuE,setu movie,2021-12-15T02:41:57Z,দিহানদের মুক্তিযুদ্ধ   || dihander muktijuddho |Bengali Fairy Tales | Dihan | onudhabon -190 | Natok,Entertainment,দিহান ভাই তুমি কি মুক্তিযোদ্ধা এবং স্নেহা আপু ও পরী আপু I Love You to,1,Spelling,দিহান ভাই তুমি কি মুক্তিযোদ্ধা এবং স্নেহা আপু ও পরী আপু I Love You to,"দিহান ভাই, তুমি কি মুক্তিযোদ্ধা? এবং স্নেহা আপু ও পরী আপু, আই লাভ ইউ টু।","তুমি কি মুক্তিযোদ্ধা এবং - তুমি কি মুক্তিযোদ্ধা?, ও - ও, I Love You to - আই লাভ ইউ টু।"
H2If6g3TH8I,SOMOY TV,2020-10-21T09:23:30Z,"ফ্ল্যাটে নায়লা নাঈমের বিড়ালের খামার, অতিষ্ঠ ভবন বাসিন্দারা | Naila Nayem | Somoy Entertainment",Miscellanous,পশু পালন ভাল কিন্তু সর্বোচ্চ খেয়াল রাখতে হবে।। মনে রাখবেন সেই ব্যক্তিই ভাল যাকে তার প্রতিবেশীরা ভাল বলে। কারণ সকল প্রতিবেশী ভূল করতে পারে না। হয়ত একজন দুইজনের ভুল হতে পারে!!,1,Spelling,পশু পালন ভাল কিন্তু সর্বোচ্চ খেয়াল রাখতে হবে।। মনে রাখবেন সেই ব্যক্তিই ভাল যাকে তার প্রতিবেশীরা ভাল বলে। কারণ সকল প্রতিবেশী ভুল করতে পারে না। হয়ত একজন দুইজনের ভুল হতে পারে!!,"পশু পালন ভালো, কিন্তু সর্বোচ্চ খেয়াল রাখতে হবে। মনে রাখবেন, সেই ব্যক্তিই ভালো, যাকে তার প্রতিবেশীরা ভালো বলে। কারণ, সকল প্রতিবেশী ভুল করতে পারে না। হয়তো একজন-দুইজনের ভুল হতে পারে।","ভাল-ভালো, ভাল-ভালো, ভূল-ভুল, ভুল-ভুল।"
2QbPe-Zm37s,ATN News,2022-10-28T16:00:01Z,কারাগারে প্রেম? | Onusondhan O Somadhan | Crime Investigation News | ATN News,News,আর কি আছে দেখার বাকী। কারাঘর নিরাপদ জাগা।,1,Spelling,আর কি আছে দেখার বাকি। কারাঘর নিরাপদ জায়গা।,আর কি দেখার বাকি আছে। কারাগার নিরাপদ জায়গা।,"আছে দেখার বাকী - কি দেখার বাকি আছে, কারাঘর - কারাগার, জাগা - জায়গা।"
oJg68ijFUVE,ATN News,2024-01-17T17:09:12Z,‘নির্বাচনে দখল ও জাল ভোট হয়েছে ৫১ শতাংশ কেন্দ্রে’ | Election 2024 | TIB | BD Politics | ATN News,News,"এটিএন  নিউজের সাংবাদিকরা নির্বাচন দেখেনি, কেমন নির্বাচন হয়েছে এখনো সময় আছে সাধারণ জনগণের পাসে দাড়ান",1,Spelling,"এটিএন  নিউজের সাংবাদিকরা নির্বাচন দেখেনি, কেমন নির্বাচন হয়েছে এখনো সময় আছে সাধারণ জনগণের পাসে দাঁড়ান","এটিএন নিউজের সাংবাদিকরা নির্বাচন দেখেনি। কেমন নির্বাচন হয়েছে, এখনো সময় আছে সাধারণ জনগণের পাশে দাঁড়ান।","পাসে-পাশে, দাড়ান-দাঁড়ান, দেখেনি, কেমন নির্বাচন হয়েছে - দেখেনি। কেমন নির্বাচন হয়েছে,"
Bet7OhWi3Aw,Sultan Entertainment,2023-07-01T13:38:24Z,Evabeo Valobasha Jay | Full Natok | Musfiq R. Farhan | Tanjin Tisha | Mahmud Mahin,Entertainment,আসলেই কিছু কিছু মা আছে যারা এভাবে মেয়ের সংসারে ঢুকে সংসার নষ্ট করে। এরা যদি মেয়ের সংসার ভাংবেই তাহলে বুঝি না বিয়ে কেন দেয়?,1,Spelling,আসলেই কিছু কিছু মা আছে যারা এভাবে মেয়ের সংসারে ঢুকে সংসার নষ্ট করে। এরা যদি মেয়ের সংসার ভাঙবেই তাহলে বুঝি না বিয়ে কেন দেয়?,আসলেই কিছু কিছু মা আছেন যারা এভাবে মেয়ের সংসারে ঢুকে সংসার নষ্ট করেন। এরা যদি মেয়ের সংসার ভাঙবেই তাহলে বুঝিনা বিয়ে কেন দেয়?,"আছে-আছেন, করে-করেন, ভাংবেই-ভাঙবেই, বুঝি-বুঝি।"
DwgIzrQrnnE,Family Entertainment Bd,2023-08-06T08:00:07Z,এসএসসি পরীক্ষার মিষ্টি | SSC Exam Result | Bangla Funny Video | Family Entertainment bd | Desi Cid,Entertainment,আমাদের  মা বাবার সবার উচিত  ছেলেটির পাসে দারানো  কিন্তু আমরা তার উলটাটা করি 🎉,1,Spelling,আমাদের  মা বাবার সবার উচিত  ছেলেটির পাশে দাঁড়ানো  কিন্তু আমরা তার উল্টটা করি 🎉,"আমাদের মা-বাবার সবার উচিত ছেলেটির পাশে দাঁড়ানো, কিন্তু আমরা তার উল্টোটা করি।","মা বাবার-মা-বাবার, পাসে-পাশে, দারানো-দাঁড়ানো, উলটাটা-উল্টোটা।"
4wUXS_W-mtE,Mr Luxsu,2022-04-06T08:00:02Z,Barishal । বরিশাল । Barishal Travel Vlog । History of Barishal Bangladesh । Barishal Vromon Guide,Miscellaneous,ভাইয়া গুঠিয়া মসজিদ দেখতে গেলেন আর একটু সামনে গেলে শেরেবাংলা জন্ম স্থান শেরেবাংলা জাদুঘর শেরেবাংলা কলেজ দেখতে পারতেন ধন্যবাদ আপনাকে বরিশালকে এতো সুন্দর করে তুলে দরার জন্য 🌹,1,Spelling,ভাইয়া গুঠিয়া মসজিদ দেখতে গেলেন আর একটু সামনে গেলে শেরেবাংলা জন্ম স্থান শেরেবাংলা জাদুঘর শেরেবাংলা কলেজ দেখতে পারতেন ধন্যবাদ আপনাকে বরিশালকে এতো সুন্দর করে তুলে ধরার জন্য 🌹,"ভাইয়া, গুঠিয়া মসজিদ দেখতে গেলেন, আর একটু সামনে গেলেই শেরেবাংলার জন্মস্থান, শেরেবাংলা জাদুঘর ও শেরেবাংলা কলেজ দেখতে পারতেন। ধন্যবাদ আপনাকে বরিশালকে এতো সুন্দর করে তুলে ধরার জন্য। 🌹","ভাইয়া-ভাইয়া, - ভাইয়া,, গেলেন আর-গেলেন, আর, শেরেবাংলা জন্ম স্থান-শেরেবাংলার জন্মস্থান, শেরেবাংলা জাদুঘর শেরেবাংলা-শেরেবাংলা জাদুঘর ও শেরেবাংলা, দরার-ধ ধরার।"
dg2P7y09I4s,Cinemawala Entertainment,2019-01-29T17:28:52Z,রেস্টুরেন্টে এক্স গার্লফ্রেন্ডের সাথে দেখা হলে যা করবেন 😂😂 X GIRLFRIEND Bangla Natok Funny Clip 😂,Entertainment,ভাই এই নাটক টা রেলীজ হয় নাই,1,Spelling,ভাই এই নাটক টা উন্মোচন হয় নাই,"ভাই, এই নাটকটা রিলিজ হয়নি।","টা-টা, রেলীজ-রিলিজ, হয় নাই-হয়নি।"
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,বাকরূদ্ধ হয়ে গেলাম😢😢😢😢😢 আল্লাহ্ যেন সব শহীদদের জান্নাত নসিব করেন।😢😢❤❤। তখন থাকলে আমি ও হয়তো আজ দেশের জন্য কিছু একটা করতাম। ❤❤❤❤❤❤❤❤,1,Spelling,বাকরূদ্ধ হয়ে গেলাম😢😢😢😢😢 আল্লাহ্ যেন সব শহীদদের জান্নাত নসিব করেন।😢😢❤❤। তখন থাকলে আমি ও হয়ত আজ দেশের জন্য কিছু একটা করতাম। ❤❤❤❤❤❤❤❤,বাকরুদ্ধ হয়ে গেলাম 😢😢😢😢😢। আল্লাহ যেন সব শহিদদের জান্নাত নসিব করেন 😢😢❤❤। তখন থাকলে আমিও হয়তো আজ দেশের জন্য কিছু একটা করতাম ❤❤❤❤❤❤❤❤।,"বাকরূদ্ধ-বাকরুদ্ধ, শহীদদের-শহিদদের, ও-ও/আমি ও - আমিও।"
8Q7mPmy9eTI,BANGLADESHI REACTOR,2023-01-22T07:00:02Z,লাইভে খেজুর পাতার জা*ইঙ্গা বিক্রি করছে টনি আপা | Salman Muqtadir female version | দাদি দাদা কই,Entertainment,"হাসতে হাসতে পেট ব্যাথা হয়ে গেছে,এই মেয়েটার কথা শুনে",1,Spelling,"হাসতে হাসতে পেট ব্যথা হয়ে গেছে,এই মেয়েটার কথা শুনে","হাসতে হাসতে পেট ব্যথা হয়ে গেছে, এই মেয়েটার কথা শুনে।","ব্যাথা-ব্যথা, এই মেয়েটার কথা শুনে-এই মেয়েটার কথা শুনে।"
ZzBL2kwtLpo,94.4 JAGO FM,2018-07-14T03:07:51Z,পরীর দেশে মানুষ নিয়ে কি করে পরীরা | Bhoot Studio,Entertainment,ভাই ভুত বলতে এই পৃথিবীতে কোনো বস্তু নাই But হ্যা আমি মানি জিন বলতে পৃথিবী কোনো বস্তু আছে। কারন কুরআন শরীফ এ উল্লেখ আছে জিনের কথা তাই আমি বিশ্ব করি যে জিন আছে,1,Spelling,ভাই ভূত বলতে এই পৃথিবীতে কোনো বস্তু নাই But হ্যাঁ আমি মানি জিন বলতে পৃথিবী কোনো বস্তু আছে। কারন কুরআন শরীফ এ উল্লেখ আছে জিনের কথা তাই আমি বিশ্ব করি যে জিন আছে,"ভাই, ভূত বলতে এই পৃথিবীতে কোনো বস্তু নেই। কিন্তু হ্যাঁ, আমি মানি জিন বলতে পৃথিবীতে কিছু আছে। কারণ কুরআন শরীফে উল্লেখ আছে জিনের কথা, তাই আমি বিশ্বাস করি যে জিন আছে।","নাই-নেই, বস্তু নাই-বস্তু নেই, But-কিন্তু, কোনো বস্তু আছে-পৃথিবীতে কিছু আছে, শরীফ এ-শরীফে, বিশ্ব করি-বিশ্বাস করি।"
pb_JnEGLPWw,Dhruba TV,2022-12-24T15:00:36Z,Bachelor Point | Season 4 | EPISODE 116 | Kajal Arefin Ome | Dhruba Tv Drama Serial,Entertainment,",,প্রতিটা পর্ব ছিলো আমাদের সারাদিনের ক্লান্তি দূর করার একটা মত,,,সুতরাং খুব তাড়াতাড়ি আমারা    সিজন ৫ দেখতে চাই💕",1,Spelling,",,প্রতিটা পর্ব ছিলো আমাদের সারাদিনের ক্লান্তি দূর করার একটা মতো,,,সুতরাং খুব তাড়াতাড়ি আমারা    সিজন ৫ দেখতে চাই💕","প্রতিটি পর্ব ছিল আমাদের সারাদিনের ক্লান্তি দূর করার একটি মাধ্যম। সুতরাং, খুব তাড়াতাড়ি আমরা সিজন ৫ দেখতে চাই। 💕",",,প্রতিটা-প্রতিটি, ছিলো-ছিল, মত-মাধ্যম, আমারা-আমরা."
ieUartdHkUU,Anupam Movies,2023-07-04T11:00:36Z,ও সাথী আমার তুমি কেন চলে যাও | Bapparaj | Shabnur | Amar Ontore Tumi | Movie Scene,Entertainment,নতুন বছের প্রথম সপ্তাহ ১২.৮ মিনিটে শুনতে আসলাম ২০২৪ সালে এই গানটি কে শুনতেছেন 😢😢😢😢,1,Spelling,নতুন বছের প্রথম সপ্তাহ ১২.৮ মিনিটে শুনতে আসলাম ২০২৪ সালে এই গানটি কে শুনছেন 😢😢😢😢,নতুন বছরের প্রথম সপ্তাহে ১২.৮ মিনিটে শুনতে আসলাম। ২০২৪ সালে এই গানটি কে কে শুনছেন? 😢😢😢😢,"বছের-বছরের, শুনতেছেন-শুনছেন?, প্রথম সপ্তাহ ১২.৮ মিনিটে শুনতে আসলাম।-প্রথম সপ্তাহে ১২.৮ মিনিটে শুনতে আসলাম। (sentence break for better readability)"
za0snkyleGU,DBC NEWS,2022-06-13T13:25:36Z,‘কুত্তা বিরিয়ানির’ পেছনের ঘটনা | DBC News Special,News,ওই মহিলার কাছে থেকে ক্ষতি পূরণ নেওয়া হোক যে ওই কথা বলছে,1,Spelling,ওই মহিলার কাছে থেকে ক্ষতিপূরণ নেওয়া হোক যে ওই কথা বলছে,ওই মহিলার কাছ থেকে ক্ষতিপূরণ নেওয়া হোক যিনি/যে ওই কথা বলছেন।,"কাছে থেকে - কাছ থেকে, যে - যিনি/যে, বলছে - বলছেন।"
hHJL2RrG-80,BBC News বাংলা,2019-03-26T06:44:55Z,সেক্স এডুকেশন বা যৌন শিক্ষা: বাংলাদেশে শ্রেণীকক্ষে যা পড়ানো হচ্ছে । BBC News Bangla,News,অন্ধকার দুরহোক আলোয় ভরে উঠুক জ্ঞানের আলোয়।একটি উন্নত মস্তিষ্কের ভিডিও। ধন্যবাদ।,1,Spelling,অন্ধকার দূর হোক আলোয় ভরে উঠুক জ্ঞানের আলোয়।একটি উন্নত মস্তিষ্কের ভিডিও। ধন্যবাদ।,"অন্ধকার দূর হোক, আলোয় ভরে উঠুক জ্ঞানের আলো। এটি উন্নত মস্তিষ্কের ভিডিও। ধন্যবাদ।","দুরহোক-দূর হোক, একটি-এটি।"
0RJgXG9cdRM,BBC News বাংলা,2023-01-06T05:45:00Z,বিএনপির সঙ্গে ৩২টি দল- সরকারের জন্য কতটা হুমকি? | BBC Bangla,News,শেখ হাসিনা যদি এতই উন্নয়ন করে থাকে তাহলে সুষ্ঠ নিরপেক্ষ ভোট করতে ভয় পায় কেন???,1,Spelling,শেখ হাসিনা যদি এতই উন্নয়ন করে থাকে তাহলে সুষ্ঠু নিরপেক্ষ ভোট করতে ভয় পায় কেন???,"শেখ হাসিনা যদি এতই উন্নয়ন করে থাকেন, তাহলে সুষ্ঠু নিরপেক্ষ ভোট করতে ভয় পান কেন?","করে থাকে-করে থাকেন, পায়-পান."
MtNNAzyhWyE,Palli Gram TV,2021-01-21T03:54:32Z,SOFIKER CHALAKI BANGLA FANNY VIDEO,Entertainment,কষ্টের পরই সান্তি একদিন আমি সফল হবো ইনসা আল্লাহ 💕💕💕💞💞💞💞,1,Spelling,কষ্টের পরই শান্তি একদিন আমি সফল হবো ইনশাআল্লাহ 💕💕💕💞💞💞💞,"কষ্টের পরেই শান্তি। একদিন আমি সফল হবো, ইনশাআল্লাহ।","সান্তি-শান্তি, পরই-পরেই, ইনসা আল্লাহ-ইনশাআল্লাহ।"
j-N2SXV3SvY,CD Choice Music,2019-08-07T05:57:49Z,Mon Pinjira | মন পিঞ্জিরা | Rakib Musabbir | Shilpi Biswas | Official Music Video | Bangla Hits Song,Entertainment ,"গানটি মন ছুঁয়ে যায়,,,জানিনা কেনো এতো ভালো লাগে গানটি,,",1,Spelling,"গানটি মন ছুঁয়ে যায়,,,জানি না কেনো এত ভালো লাগে গানটি,,",গানটি মন ছুঁয়ে যায়। জানিনা কেন এত ভালো লাগে গানটি।,",,,-. গানের পরে কমা (,) এর বদলে দাঁড়ি (.) হবে, কেনো-কেন।"
XrY5mIUqt3c,Somoy Entertainment,2023-08-26T06:51:09Z,জেনে নিন হাবু ভাইয়ের স্ত্রীর পরিচয় | Regina Tultul | Identity of Chashi Alam's Wife | Somoy TV,Entertainment,হাবু ভাই এর বিদেশি ময়দা মারা বউ😂😂😂😂😂আসল চেহারা মনে হয় অনেক কালা😂😂😂😂,1,Spelling,হাবু ভাই এর বিদেশি ময়দা মারা বউ😂😂😂😂😂আসল চেহারা মনে হয় অনেক কালো😂😂😂😂,হাবু ভাইয়ের বিদেশি ময়দা মাখা বউ। আসল চেহারা মনে হয় অনেক কালো।,"এর - এর, মারা - মাখা, কালা - কালো।"
z0zBNyD039A,NAF Entertainment,2023-11-17T09:00:28Z,Hate You Madam | হেইট ইউ ম্যাডাম | Full Drama | Niloy Alamgir | Heme | Mohin Khan | Natok 2023 | NAF,Entertainment,নাটকটা অসাধারণ হয়েছে খুব সুন্দর বিউটিফুল মিলয় ভাইয়া হিমি আপুর  নাটক মানে তুফান সেই রকম ফাস্ট নাটক বিউটিফুল তোমাদের দুজনকার নাটক সবচেয়ে ভালো হয়,1,Code Switching,নাটকটা অসাধারণ হয়েছে খুব সুন্দর সুন্দর মিলয় ভাইয়া হিমি আপুর  নাটক মানে তুফান সেই রকম দ্রুত নাটক সুন্দর তোমাদের দুজনকার নাটক সবচেয়ে ভালো হয়,"নাটকটা অসাধারণ হয়েছে, খুব সুন্দর। মিলয় ভাইয়া ও হিমি আপুর নাটক মানেই তুফান। সেই রকম ফাস্ট ও সুন্দর নাটক। তোমাদের দুজনের নাটক সবচেয়ে ভালো হয়।","বিউটিফুল-সুন্দর, ও-ও, বিউটিফুল-সুন্দর, দুজনকার-দুজনের।"
