Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,Error,Category,Correct Form,corrected_text,generated_reason
SYe-x9ZQF7o,Arnob Ahmed Kamrul,2022-04-23T06:41:46Z,Sei tumi keno eto ochena hole | Ayub Bachchu | LRB | সেই তুমি কেন এতো অচেনা হলে,Entertainment,আয়ুব বাচ্চু সাহেবকে জানাই অন্তরের শ্রদ্ধা ও প্রণাম। ওনার এই সেই তুমি গানটি হৃদয়র অন্তস্থলে বিরাজ করে। গানটি অসংখ্য বার শুনেও মনে হয় নতুন। গানটির অবদান চিরকালীন। ভারতবর্ষ থেকে ওনার জন্য রইলো প্রণতি।,1,Spelling,আয়ুব বাচ্চু সাহেবকে জানাই অন্তরের শ্রদ্ধা ও প্রণাম। ওনার এই সেই তুমি গানটি হৃদয়র অন্তঃস্থলে বিরাজ করে। গানটি অসংখ্য বার শুনেও মনে হয় নতুন। গানটির অবদান চিরকালীন। ভারতবর্ষ থেকে ওনার জন্য রইল প্রণতি।,"আয়ুব বাচ্চু সাহেবকে জানাই অন্তরের শ্রদ্ধা ও প্রণাম। তাঁর ""সেই তুমি"" গানটি হৃদয়ের অন্তস্থলে বিরাজ করে। গানটি অসংখ্যবার শুনেও মনে হয় নতুন। গানটির অবদান চিরকালীন। ভারতবর্ষ থেকে তাঁর জন্য রইল প্রণতি।","ওনার - তাঁর, এই সেই তুমি - ""সেই তুমি"", হৃদয়র - হৃদয়ের, বার - বার, ওনার - তাঁর।"
yuPO8fneLIg,DBC NEWS,2023-12-18T13:24:28Z,কক্সবাজারে পঁচা মাছের বারবিকিউ | DBC NEWS Special,News,এই বাজারে ভোক্তা অধিকার এর অভিজান চালান উচিত। 😮,1,Spelling,এই বাজারে ভোক্তা অধিকার এর অভিযান চালান উচিত। 😮,এই বাজারে ভোক্তা অধিকারের অভিযান চালানো উচিত।,"এর - এর, চালান - চালানো।"
50VnG2dPLDc,DBC NEWS,2023-12-09T14:20:11Z,সিন্দুকে পাওয়া গেল ২৩ বস্তা টাকা | DBC NEWS Special,News,"প্রায় ই এই মসজিদে বস্তা ভর্তি টাকা পাওয়া যায়,এই টাকাগুলো দিয়ে অসহায় মানুষকে চিন্হিত করে দান করা উচিৎ।",1,Spelling,"প্রায় ই এই মসজিদে বস্তা ভর্তি টাকা পাওয়া যায়,এই টাকাগুলো দিয়ে অসহায় মানুষকে চিহ্নিত করে দান করা উচিৎ।",প্রায়ই এই মসজিদে বস্তা ভর্তি টাকা পাওয়া যায়। এই টাকাগুলো দিয়ে অসহায় মানুষদের চিহ্নিত করে দান করা উচিত।,"ই - ঈ, বস্তা ভর্তি-বস্তাভর্তি, মানুষ-মানুষদের, চিন্হিত-চিহ্নিত, উচিৎ - উচিত।"
d2Q_baJu-Qk,Jamuna Sports,2023-11-08T15:00:40Z,'টাইমড আউটে'র ঘটনায় কী বললেন পেস বোলিং কোচ অ্যালান ডোনাল্ড? | Timed Out | Jamuna Sports,Sports,এনাল ডোনাল্ড বাংলাদেশেরবোলিং কোচের ইতিহাসে সর্বকালের শ্রেষ্ঠ বোলিং কোচ। মূল কথা হচ্ছে দলটাকে সে অনেক ভালোবাসে।,1,Spelling,এনাল ডোনাল্ড বাংলাদেশের বোলিং কোচের ইতিহাসে সর্বকালের শ্রেষ্ঠ বোলিং কোচ। মূল কথা হচ্ছে দলটাকে সে অনেক ভালোবাসে।,"অ্যালান ডোনাল্ড বাংলাদেশের বোলিং কোচের ইতিহাসে সর্বকালের শ্রেষ্ঠ বোলিং কোচ। মূল কথা হচ্ছে, দলটাকে তিনি অনেক ভালোবাসেন।","এনাল-অ্যালান, বাংলাদেশেরবোলিং - বাংলাদেশের বোলিং, সে-তিনি, ভালোবাসে-ভালোবাসেন।"
Ar6JIIJn9cI,Hossain Forhad,2008-11-17T19:39:53Z,Shorolotar Protima,Entertainment,হাসিমুখে অনেক কথা বলার মাঝেও যে বুকের মধ্যে কতোখানি যন্ত্রণা থাকে তা আল্লাহ ছাড়া কেউ জানবেনা😅😅😥,1,Spelling,হাসিমুখে অনেক কথা বলার মাঝেও যে বুকের মধ্যে কতোখানি যন্ত্রণা থাকে তা আল্লাহ ছাড়া কেউ জানবে না😅😅😥,"হাসিমুখে অনেক কথা বলার মাঝেও যে বুকের মধ্যে কতখানি যন্ত্রণা থাকে, তা আল্লাহ ছাড়া কেউ জানেন না।","কতোখানি - কতখানি, জানবেনা-জানেন না।"
plQTiTNJUlE,Zee Bangla,2018-04-19T12:07:48Z,Didi No 1 Season 7 | Ep 535 | হাস্তে  হাস্তে পেটে ব্যাথা হয়ে যাবে | Zee Bangla,Entertainment,অনেক খোজাখুজি পর এই এপিসোড টি পেয়েছি😂,1,Multiple Errors,অনেক খোঁজাখুঁজি পর এই পর্ব টি পেয়েছি😂,অনেক খোঁজাখুঁজির পর এই এপিসোডটি পেয়েছি।,"খোজাখুজি-খোঁজাখুঁজির, টি-টি।"
c8m9ymvjanQ,Palli Gram TV,2023-06-25T11:33:24Z,কিপ্টের বিয়ে | Kipter Biye | Bangla Funny Video | Sofik & Sraboni | Palli Gram TV Comedy Video,Entertainment,সফিকের নাটক গুলো অনেক সুনদর,1,Spelling,সফিকের নাটক গুলো অনেক সুন্দর,সফিকের নাটকগুলো অনেক সুন্দর।,"গুলো-গুলো, সুনদর-সুন্দর।"
8Q7mPmy9eTI,BANGLADESHI REACTOR,2023-01-22T07:00:02Z,লাইভে খেজুর পাতার জা*ইঙ্গা বিক্রি করছে টনি আপা | Salman Muqtadir female version | দাদি দাদা কই,Entertainment,কিন্তু ভাইয়া ওনি কততম বউ???😅,1,Spelling,কিন্তু ভাইয়া ওনি কতো তম বউ???😅,"কিন্তু ভাইয়া, উনি কততম স্ত্রী??? 😅","ওনি - উনি, বউ-স্ত্রী।"
RVEf9Cv_S7I,Ekattor TV,2023-07-19T13:59:41Z,যমুনা যেন গিলে খেতে চাইছে তাজমহলকে ! | Tajmahal | India | Ekattor TV,News,বাংলাদেশ ডুবলে ভালো হবে।  তাইলে পরিক্ষা পিছাবে।  নইলে 😢,1,Spelling,বাংলাদেশ ডুবলে ভালো হবে।  তাইলে পরীক্ষা পিছাবে।  নাহলে 😢,বাংলাদেশ ডুবলে ভালো হবে। তাহলে পরীক্ষা পিছাবে। নইলে 😢,তাইলে-তাহলে।
4kQWqPyrDTs,Jamuna TV,2021-10-30T16:15:01Z,পুত্র সন্তানের মা হলেন চিত্রনায়িকা পপি! | Sadika Parvin Popy,Miscellanous,আমার জানা মতে পপির এখন ও বিয়াই হয় নায়  । তো এই বাচ্চার বাবা কে,1,Spelling,আমার জানা মতে পপির এখন ও বিয়েই হয় নাই  । তো এই বাচ্চার বাবা কে,"আমার জানা মতে পপির এখনও বিয়ে হয়নি। তো, এই বাচ্চার বাবা কে?","এখন ও- এখনও, বিয়াই-বিয়ে, নায়-নয়, ।-।"
9EZrm6i3RvE,Jamuna TV,2023-12-03T13:45:01Z,"প্রার্থিতা বাতিল হলো হিরো আলম, মাহিয়া মাহি ও মাহি বি চৌধুরীর; কিন্তু কেন? | Election 2024 | JamunaTV",Politics,ওরে কেউ আমারে মাইরালা। এমপি হতেই হবে এর কোনো বিকল্প নেই।,1,Spelling,ওরে কেউ আমাকে মেরে ফেল। এমপি হতেই হবে এর কোনো বিকল্প নেই।,"ওরে কেউ আমারে মারলো। এমপি হতেই হবে, এর কোনো বিকল্প নেই।","মাইরালা - মারলো, এর কোনো বিকল্প নেই। - এর কোনো বিকল্প নেই,"
9sLjY0SoK_Y,CHANNEL UNIQUE,2023-03-11T12:29:56Z,মেসির ছেলে VS রোনালদোর ছেলে কে সবচেয়ে সেরা ? 😱😱 || Messi vs Ronaldo son Lifestyle,Sports,মেসির ছেলেকে খুব ভালো লাগে লাইক ইউ,1,Code Switching,মেসির ছেলেকে খুব ভালো লাগে পছন্দ করি তোমাকে,"মেসির ছেলেকে খুব ভালো লাগে, লাইক ইউ।",Added comma for better readability.
xjYsy_WLUGc,Channel 24,2023-07-23T15:19:36Z,ডিবি হারুনের প্রশংসা করলেন হিরো আলম | Hero Alom | DB Police | Channel 24,News,বাংলাদেশের নির্বাচন ব্যবস্থা হিরো আলমকে বাস্তবিক হিরো বানিয়ে দিচ্ছে 😂,1,Code Switching,বাংলাদেশের নির্বাচন ব্যবস্থা হিরো আলমকে বাস্তবিক নায়ক বানিয়ে দিচ্ছে 😂,বাংলাদেশের নির্বাচন ব্যবস্থা হিরো আলমকে বাস্তবিক হিরো বানিয়ে দিচ্ছে 😂।,বানিয়ে - বানিয়ে।
z0gRDtb-Z9w,Dangguli Drama,2023-06-29T14:15:08Z,Jor Jar Premika Tar | Eid Natok | Chashi | Bacchu | Pavel | Shakila | Sinthia | New Bangla Natok2023,Entertainment,নাটকটা দেখে খুবই মজা পাইছি এরকম আরো নাটক দেখতে চাই প্লিজ এরকম আরো নাটক তৈরি করেন,1,Multiple Errors,নাটকটা দেখে খুবই মজা পেয়েছি এরকম আরো নাটক দেখতে চাই অনুগ্রহ করে এরকম আরো নাটক তৈরি করেন,"নাটকটা দেখে খুবই মজা পেয়েছি। এরকম আরও নাটক দেখতে চাই, প্লিজ। এরকম আরও নাটক তৈরি করুন।","পাইছি-পেয়েছি, এরকম-এইরকম, করেন-করুন."
iA3SBKP8DCU,Ekattor TV,2023-08-12T07:57:24Z,বাধ্য হয়েই সুযোগ দেয়া হয়েছে তামিমকে ? | Tamim Iqbal | Riyad | Cricket | Ekattor TV,Sports,সাকিব এর ও এমন  সময় আসবে যেদিন অন্য কারো কথাই দল থেকে বাদ পরবে তখন বুঝবে কেমন  লাগবে,1,Spelling,সাকিব এর ও এমন  সময় আসবে যেদিন অন্য কারো কথাই দল থেকে বাদ পড়বে তখন বুঝবে কেমন  লাগবে,"সাকিবেরও এমন সময় আসবে, যেদিন অন্য কারো কথায় দল থেকে বাদ পড়বে, তখন বুঝবে কেমন লাগবে।","এর - এরও, এমন সময় আসবে, যেদিন অন্য কারো কথায় - এমন সময় আসবে, যেদিন অন্য কারো কথায়, বাদ পরবে - বাদ পড়বে, কেমন লাগবে-কেমন লাগবে।"
3aapnpk-0dQ,মায়াজাল,2022-11-15T12:00:06Z,গর্ভবতী স্বামী! পুরুষ তার নিজের বাচ্চা নিজেই জন্ম দিয়েছে !,Miscellaneous,ভাই বাচ্চা টা বের হইছে কোন দিক দিয়ে 🌚,1,Spelling,ভাই বাচ্চা টা বের হয়েছে কোন দিক দিয়ে 🌚,"ভাই, বাচ্চাটা কোন দিক দিয়ে বের হয়েছে?","টা - টা, হইছে - হয়েছে, কোন দিক দিয়ে - কোন দিক দিয়ে।"
PfaSln6Ykdc,Tech to the Point - TTP,2023-06-06T14:44:44Z,লোডশেডিং আর গরমের চুড়ান্ত সমাধান Jisulife FA13R Rechargeable Fan,Miscellaneous,ভাইয়া এই ভিডিওতে যে ওয়ারলেস মাইক্রোফোন ইউস করছেন এটার মডেল জানাবেন প্লিজ 🎉,1,Code Switching,ভাইয়া এই ভিডিওতে যে ওয়ারলেস মাইক্রোফোন বাবহার করছেন এটার মডেল জানাবেন অনুগ্রহ করে 🎉,"ভাইয়া, এই ভিডিওতে যে ওয়ারলেস মাইক্রোফোন ব্যবহার করছেন, এটার মডেল জানাবেন প্লিজ।","ভাইয়া-ভাইয়া, ইউস করছেন-ব্যবহার করছেন, এটার-এর মডেল।"
FEh6D1xf93Y,G Series Bangla Natok,2021-05-17T08:00:03Z,Tejpata | তেজপাতা | Eid Natok 2021 | Apurba | Sabila Nur | New Bangla Natok 2021,Entertainment,কাজের মাইয়াডার অভিনয় টা মারাত্মক হইছে😁,1,Spelling,কাজের মেয়েটার অভিনয়টা মারাত্মক হয়েছে😁,কাজের মেয়েটার অভিনয়টা মারাত্মক হয়েছে। 😁,"মাইয়াডার - মেয়েটার, হইছে - হয়েছে।"
jTK2MX2t10g,Rtv News,2023-08-04T11:15:59Z,অদ্ভুত পোশাকে নেট দুনিয়ায় হইচই নীল রানাউতের | Famous Fashion Show | Neel Ranaut | Rtv News,Miscellanous,আমি মেয়েদের পোশাক পড়ে রাস্তায় হাঁটি আপনারা আসেন নিউজ করে জান😂😂😂😂,1,Code Switching,আমি মেয়েদের পোশাক পড়ে রাস্তায় হাঁটি আপনারা আসেন সংবাদ করে জান😂😂😂😂,"আমি মেয়েদের পোশাক পরে রাস্তায় হাঁটি, আপনারা আসেন নিউজ করে যান। 😂","পড়ে-পরে, জান😂😂😂😂-যান। 😂"
7QHR16rEt3E,Laser Vision,2017-12-14T14:34:51Z,"Guerrilla | Bangla Movie |  Joya Ahsan, Ferdous | Nasiruddin Yousuff |",Entertainment,"ধন্যবাদ  ছবির পরিচালক কে শেষ সিনটা অসাধারণ,,,,,",1,Code Switching,"ধন্যবাদ  ছবির পরিচালক কে শেষ দৃশ্যটা অসাধারণ,,,,,","ধন্যবাদ, ছবির পরিচালককে। শেষ সিনটা অসাধারণ।","পরিচালক কে-পরিচালককে, ,,,,,-."
gfxplsK0Kzg,Channel 24,2022-06-12T07:28:29Z,থাইল্যান্ডে বৈধ হলো গাঁজা সেবন! | Channel 24,News,আসুন আমরা সবাই মিলেমিশে খায় গাজা আমরা সবাই রাজা,1,Spelling,আসুন আমরা সবাই মিলেমিশে খাই গাঁজা আমরা সবাই রাজা,"আসুন, আমরা সবাই মিলেমিশে খাই, ""গাজা""। আমরা সবাই রাজা।","আসুন - আসুন, (added comma), খায় - খাই (correct verb form for the context), গাজা - ""গাজা"" (added quotation marks to indicate it's being referred to as a specific item)."
lN4vbH9FGKY,Anupam Movie Songs,2021-02-23T14:00:49Z,Porena Chokher Polok | পড়েনা চোখের পলক | Riaz & Ravina |  Andrew | Praner Cheye Priyo | Anupam,Entertainment ,2023 সালে এসে গানটা সুনলাম এখনো আমার কাছে পুরনো মনে হয় না 🥰,1,Spelling,2023 সালে এসে গানটা সুনলাম এখনো আমার কাছে পুরোনো মনে হয় না 🥰,"2023 সালে এসে গানটা শুনলাম, এখনো আমার কাছে পুরনো মনে হয় না। 🥰","সুনলাম-শুনলাম, added comma after শুনলাম."
MASNINTDxlA,SK Films,2019-08-08T13:28:17Z,Title Song |  Moner Moto Manush Pailam Na - মনের মতো মানুষ পাইলাম না । SHAKIB KHAN l BUBLY,Entertainment,মনের মত মানুষ সত্যিই পাওয়া মুশকিল ...... গানটা খুবই ভালো লাগল👍,1,Spelling,মনের মত মানুষ সত্যিই পাওয়া মুশকিল ...... গানটা খুবই ভালো লাগলো👍,মনের মতো মানুষ সত্যিই পাওয়া মুশকিল ...... গানটা খুবই ভালো লাগল 👍।,"মত-মতো, লাগল-লাগল।"
BQeKME-_OOM,CTV BANGLA,2023-06-02T08:00:10Z,প্রাচীন বঙ্গের ইতিহাস | বাংলা ও বাংলাদেশের ইতিহাস | কেমন ছিল প্রাচীন বাংলা? | CTV BANGLA.,Miscellaneous,খুব ভালো লাগলো আমার বাংলাদেশ নিয়ে এত সুন্দর করে তুলে ধরার জন্য সেই আগের দিনের গ্রাম বাংলা কতটা সুন্দর ছিলো ❤❤,1,Spelling,খুব ভালো লাগলো আমার বাংলাদেশ নিয়ে এত সুন্দর করে তুলে ধরার জন্য সেই আগের দিনের গ্রাম বাংলা কতটা সুন্দর ছিল ❤❤,খুব ভালো লাগলো আমার বাংলাদেশকে নিয়ে এত সুন্দর করে তুলে ধরার জন্য। সেই আগের দিনের গ্রাম বাংলা কতটা সুন্দর ছিল। ❤❤,"বাংলাদেশ-বাংলাদেশকে, ছিলো-ছিল।"
F0E-G00DUrA,Shohid On The Go Europe,2023-08-25T10:06:31Z,15 বছর সাত মাসে এই ভাইয়া জীবনের কত বড় রিক্স নিয়ে ইউরোপে এসেছে দেখেন,Miscellanous,আসসালামু আলাইকুম। আপনার জন্য অনেক দোয়া রইল,1,Spelling,আসসালামু আলাইকুম। আপনার জন্য অনেক দোয়া রইলো,আসসালামু আলাইকুম। আপনার জন্য অনেক দোয়া রইল।,No changes needed.
XoeqgF4CHq4,Family Entertainment Bd,2023-02-15T08:00:16Z,মরা মুরগির চিকেন ফ্রাই | Desi Restaurant | Bangla Funny Video | Family Entertainment bd | Desi Cid,Entertainment,আলহামদুলিল্লাহ আমি সৌদি আরব থেকে দেখতে আছি,1,Spelling,আলহামদুলিল্লাহ আমি সৌদি আরব থেকে দেখছি,"আলহামদুলিল্লাহ, আমি সৌদি আরব থেকে দেখছি।",দেখতে আছি-দেখছি।
hQba0ZFCvBo,BBC News বাংলা,2020-06-09T11:23:29Z,মুগদা হাসপাতাল এলাকা থেকে তোলা যে ছবি ফেসবুকে ভাইরাল,News,"আমি  আপনাকে সম্মান  জানাই এ পৃথিবীতে  এখন ভালো  মানুষ  আছে,আললাহর  কাছে দোয়া  করি  আপনার পরিবারের  সবাইকে   তিনি  যেন সুস্থ  রাখেন,  আমিন।",1,Spelling,"আমি  আপনাকে সম্মান  জানাই এ পৃথিবীতে  এখন ভালো  মানুষ  আছে,আল্লাহর  কাছে দোয়া  করি  আপনার পরিবারের  সবাইকে   তিনি  যেন সুস্থ  রাখেন,  আমিন।","আমি আপনাকে সম্মান জানাই। এই পৃথিবীতে এখনও ভালো মানুষ আছে। আল্লাহর কাছে দোয়া করি, তিনি যেন আপনার পরিবারের সবাইকে সুস্থ রাখেন। আমিন।","এ-এই, এখন-এখনও, আললাহর-আল্লাহর, দোয়া-দোয়া, আপনার-আপনার, সবাইকে-সবাইকে, আমিন-আমিন।"
ZCME1sVQcdc,Jamuna TV,2023-03-23T13:15:01Z,"গল্পের হাঁস নয়, বাস্তব! সোনার ডিম পেড়ে দেখালেন জিয়া উদ্দিন! | Airport Gold | Jamuna TV",News,এগুলো এই কর্মকর্তারা ভাগ ভাটুয়া করে খাবে। সরকারের কোনো লাভ হবেনা,1,Spelling,এগুলো এই কর্মকর্তারা ভাগ বটোয়ারা করে খাবে। সরকারের কোনো লাভ হবে না,এগুলো এই কর্মকর্তারা ভাগ-বাটোয়ারা করে খাবে। সরকারের কোনো লাভ হবে না।,"ভাটুয়া - বাটোয়ারা, হবেনা - হবে না।"
99H2SSopHl4,Shahriar Nazim Joy Show,2023-06-19T18:48:04Z,শাকিব খান এবং অপু বিশ্বাসকে নিয়ে বুবলির সম্পূর্ণ ইন্টারভিউ,Miscellaneous,অন্যেরসাথে  বিয়াদবি করলে এমনই হয়,1,Spelling,অন্যের সাথে বেয়াদবি করলে এমনই হয়,অন্যের সাথে বেয়াদবি করলে এমনই হয়।,"অন্যেরসাথে-অন্যের সাথে, বিয়াদবি-বেয়াদবি।"
5DL10pkgnOw,Enayet Chowdhury,2023-09-28T11:00:04Z,হিন্দি সিনেমা আনা বন্ধ হলেই সব ঠিক হবে না যে কারণে । Bollywood in Bangladesh | Enayet Chowdhury,Miscellaneous,বাংলাদেশীরা ইন্ডিয়ার চরম বিরোধিতা করে কিন্তু হিন্দি মুভি আর হিন্দি গান ছাড়া চলতে পারে না😮।,1,Code Switching,বাংলাদেশিরা ইন্ডিয়ার চরম বিরোধিতা করে কিন্তু হিন্দি চলচ্চিত্র আর হিন্দি গান ছাড়া চলতে পারে না😮।,"বাংলাদেশীরা ইন্ডিয়ার চরম বিরোধিতা করে, কিন্তু হিন্দি মুভি আর হিন্দি গান ছাড়া চলতে পারে না। 😮","ইন্ডিয়ার-ইন্ডিয়ার, করে কিন্তু-করে, কিন্তু।"
