Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,Error,Category,Correct Form,corrected_text,generated_reason
1Uf1qTTA6Hk,Independent Television,2022-02-04T16:07:52Z,বিপিএলের পরীক্ষিতরাই শীর্ষস্থান দখল করে আছে II BPL,Sports,"আফিফ, সোহান থেকে বিজয়, ইমরুল অনেক ভালো প্লেয়ার",1,Code Switching,"আফিফ, সোহান থেকে বিজয়, ইমরুল অনেক ভালো খেলোয়াড়","আফিফ, সোহান, বিজয়, ইমরুল অনেক ভালো প্লেয়ার।","থেকে- , (কমা): To create a list of names."
4elG0zlMlUo,ATN News,2023-12-08T15:20:39Z,স্পর্শিয়ার দেহদান করার পেছনে কী কারণ? | Orchita Sporshia | ATN News,Miscellanous,"নিউজ চ্যানেল গুলো এখন ইউটিউবার থেকে ও ভয়ানক , টাইটেল দেখে কে কে আমার মতো ভাবছেন যে মারা গেছে ?😑",1,Code Switching,"সংবাদ চ্যানেল গুলো এখন ইউটিউবার থেকে ও ভয়ানক , শিরোনাম দেখে কে কে আমার মতো ভাবছেন যে মারা গেছে ?😑","নিউজ চ্যানেলগুলো এখন ইউটিউবারদের থেকেও ভয়ানক, টাইটেল দেখে কে কে আমার মতো ভাবছেন যে মারা গেছে? 😑","গুলো - গুলো, থেকে ও - থেকেও, কে কে - কে কে।"
VAL6ogG-R-8,DBC NEWS,2023-09-20T15:18:45Z,৬০ হাজার টাকা দিলে দুই ম্যাচ খেলতে পারে ক্রিকেটাররা | DBC NEWS,Sports,এ ধরনের ঘটনা তুলে ধরার জন্য ডিবিসি নিউজরে সাংবাদিক দের কে অসংখ্য ধন্যবাদ জানাই,1,Spelling,এ ধরনের ঘটনা তুলে ধরার জন্য ডিবিসি নিউজের সাংবাদিকদের কে অসংখ্য ধন্যবাদ জানাই,এ ধরনের ঘটনা তুলে ধরার জন্য ডিবিসি নিউজের সাংবাদিকদেরকে অসংখ্য ধন্যবাদ জানাই।,"নিউজরে - নিউজের, দের কে - সাংবাদিকদেরকে।"
Tl9Ma3d3yLk,ATN Bangla News,2023-05-20T06:33:43Z,"ভিজিটিং কার্ডে রঙিন প্রলোভন, টার্গেট তরুণ-তরুণী,  কিসের হাতছানি ? Visiting Card | Abasik Hotel Card",News,সংবাদমাধ্যম কে এভাবে সাহসি পদক্ষেপ নিতে হবে,1,Spelling,সংবাদ মাধ্যম কে এভাবে সাহসী পদক্ষেপ নিতে হবে,সংবাদমাধ্যমকে এভাবে সাহসী পদক্ষেপ নিতে হবে।,সংবাদমাধ্যম - সংবাদমাধ্যমকে।
AZ-BIGbWWyI,DBC NEWS,2023-08-10T02:45:43Z,রাজধানীর মগবাজার ফ্লাইওভারে 'রহস্যজনক সুড়ঙ্গ' | DBC NEWS,News,এইভাবে এড দিলে ইউটিউবে আর নিউজ দেখা হবে না,1,Code Switching,এইভাবে বিজ্ঞাপন দিলে ইউটিউবে আর খবর দেখা হবে না,এইভাবে অ্যাড দিলে ইউটিউবে আর নিউজ দেখা হবে না।,এড-অ্যাড।
TBPXE06_CgU,Laugh & Cough,2023-03-03T13:00:21Z,তনির মেয়ে সানভীকে বস্তি বলায় খুবই রেগে গেল Sanvee's By Tony |,Miscellanous,"আপুর তো তার  স্বামী  নিয়ে সে  অনেক সুখী,  আপনাদের এতো জ্বলে কেনো,,, আর বাচ্চাদের নিয়ে খারাপ কমেন্ট করবেন না,",1,Code Switching,"আপুর তো তার  স্বামী  নিয়ে সে  অনেক সুখী,  আপনাদের এতো জ্বলে কেনো,,, আর বাচ্চাদের নিয়ে খারাপ মন্তব্য করবেন না,","আপু তো তার স্বামীকে নিয়ে অনেক সুখী, আপনাদের এত জ্বলে কেন? আর বাচ্চাদের নিয়ে খারাপ কমেন্ট করবেন না।","সে - (removed): Redundant pronoun. এতো - এত: Spelling correction. কেনো - কেন?: Spelling correction. ,,, - ?: Punctuation correction."
LxBz4m1m2lY,SamZone,2023-06-01T16:16:29Z,HONOR X9A  Review In Bangla ||জাতীয় ক্রাশ!,Miscellaneous,আপনার রিভিউ দেখছি এই ফোন দিয়ে,1,Code Switching,আপনার মূল্যায়ন দেখছি এই ফোন দিয়ে,আপনার রিভিউ দেখছি এই ফোনটি দিয়ে/ এই ফোনের মাধ্যমে।,দিয়ে - দিয়ে/ ফোনের মাধ্যমে।
MvbllbUzs8I,Family Entertainment Bd,2023-08-13T08:00:09Z,ঘাড়ত্যাড়া বাড়িওয়ালা | Desi Bariwala | Bangla Funny Video | Family Entertainment bd | Desi Cid |,Entertainment,তারা সবাই আনেক হাসাতে পারে😂😂😂😂,1,Spelling,তারা সবাই অনেক হাসাতে পারে😂😂😂😂,তারা সবাই অনেক হাসাতে পারে।,আনেক-অনেক।
eKlDfQ4wLAU,Sultan Entertainment,2023-07-04T06:00:21Z,Sweet Home | Full Natok | Musfiq R. Farhan | Tanjin Tisha | Mohidul Mohim | Bangla Natok 2023,Miscellanous,সুইট হোম নাটকটির পার্ট ২ চাই নাটকটি অনেক রোমান্টিক এবং বাস্তবতা সম্পন্ন। যা একটা সুখী সংসারে হয়ে থাকে। প্লিজ পার্ট ২ বের করেন দেখার অপেক্ষায় আছি ❤❤,1,Code Switching,সুইট হোম নাটকটির পার্ট ২ চাই নাটকটি অনেক রোমান্টিক এবং বাস্তবতা সম্পন্ন। যা একটা সুখী সংসারে হয়ে থাকে। অনুগ্রহ করে পার্ট ২ বের করেন দেখার অপেক্ষায় আছি ❤❤,"সুইট হোম নাটকটির পার্ট ২ চাই। নাটকটি অনেক রোমান্টিক এবং বাস্তবতাসম্পন্ন, যা একটি সুখী সংসারে হয়ে থাকে। প্লিজ, পার্ট ২ বের করুন। দেখার অপেক্ষায় আছি। ❤❤","বাস্তবতা সম্পন্ন-বাস্তবতাসম্পন্ন, যা একটা সুখী সংসারে হয়ে থাকে-যা একটি সুখী সংসারে হয়ে থাকে, প্লিজ পার্ট ২ বের করেন-প্লিজ, পার্ট ২ বের করুন।"
cGdQX0hwdKM,CD CHOICE Drama,2023-07-09T09:00:19Z,I Am Divorced | আই এম ডিভোর্সড | Musfiq R Farhan | Tanjin Tisha | Hime | Bangla Natok 2023,Entertainment,ডিভোর্স হলে বুঝা যায় যে বাবারে বারির মানুষ কেমন ব্যাবহার করে। আর আশে পাশের মানুষ তো আরো বেশি খুঁটা দেয়।😢 আমার সাথে সবাই খারাপ ব্যাবহার করে 😢😢😢,1,Multiple Errors,তালাক হলে বুঝা যায় যে বাবারে বাড়ির মানুষ কেমন ব্যবহার করে। আর আশে পাশের মানুষ তো আরো বেশি খোঁটা দেয়।😢 আমার সাথে সবাই খারাপ ব্যাবহার করে 😢😢😢,ডিভোর্স হলে বুঝা যায় যে বাবার বাড়ির মানুষ কেমন ব্যবহার করে। আর আশেপাশের মানুষ তো আরও বেশি খোঁটা দেয়। 😢 আমার সাথে সবাই খারাপ ব্যবহার করে। 😢😢😢,"বারির-বাড়ির, ব্যাবহার-ব্যবহার, খুঁটা-খোঁটা, ব্যাবহার-ব্যবহার, ।-।"
B_s-OCdbBs0,G Series Movie Songs,2018-10-06T13:52:53Z,Classic Bangla Movie Song | Chul Doirona Khopa Khuley |ft Bobita | by Sabina Yasmin | Noyon Moni,Entertainment,২০০২সাল থেকে👉 শুনছি এখনো ২০২১এসে ও শুনছি,1,Spelling,২০০২সাল থেকে👉 শুনছি এখনো ২০২১এসে ও শুনছি,"২০০২ সাল থেকে শুনছি, এখনো ২০২১ এসেও শুনছি।","👉-removed, সাল থেকে শুনছি,-সাল থেকে শুনছি,, ২০২১এসে-২০২১ এসেও।"
mhRqeR-9mYA,Channel i Classic,2022-11-13T09:00:24Z,হাবলংগের বাজারে | Hablonger Bazare | Humayun Ahmed | Shaon | Zahid Hasan | Mahfuz | Faruk | Ejajul,Entertainment,আমার বিষ খাইয়া যদি আপনি না মরেন কথা দিলাম নিজে যাইয়া মাইরা দিয়ে আসবো🤣🤣🤣🤣🤣🤣🤣🤣,1,Spelling,আমার বিষ খেয়ে যদি আপনি না মরেন কথা দিলাম নিজে যেয়ে মেরে দিয়ে আসবো🤣🤣🤣🤣🤣🤣🤣🤣,"আমার বিষ খেয়ে যদি আপনি না মরেন, কথা দিলাম নিজে গিয়ে মেরে দিয়ে আসব।","খাইয়া-খেয়ে, মরেন-মরেন, যাইয়া-গিয়ে, মাইরা-মেরে, আসবো-আসব।"
FTNv3rfgmtg,RB Entertainment,2018-09-27T09:00:01Z,Tuktukir Maa | টুকটুকির মা | Bangla Song ft Gurupada Gupta | Akhomo Hasan | Juel Hasan,Entertainment,ভাইরে একি গান আমি হাসতে হাসতে শেষ!! 😂😂,1,Spelling,ভাইরে একই গান আমি হাসতে হাসতে শেষ!! 😂😂,"ভাইরে, এ কী গান! আমি হাসতে হাসতে শেষ!! 😂😂","একি-এ কী, :-! ।"
VWvWUdmO-0I,ON FIELD,2023-07-07T15:53:09Z,মাশরাফী এখনো বাংলাদেশের ক্যাপ্টেন। অন্য ভূমিকায় ফিরিয়ে আনা হোক তাকে || On Field 2023,Sports,প্রধানমন্ত্রী কে ধন্যবাদ । মাশরাফি ভাইকে অনেক ধন্যবাদ । ❤❤❤ মাশরাফি ভাইকে মেন্টর হিসাবে পাওয়া অনেক ভাল কিছু হবে। ❤❤,1,Code Switching,প্রধানমন্ত্রী কে ধন্যবাদ । মাশরাফি ভাইকে অনেক ধন্যবাদ । ❤❤❤ মাশরাফি ভাইকে পরামর্শদাতা হিসাবে পাওয়া অনেক ভাল কিছু হবে। ❤❤,প্রধানমন্ত্রীকে ধন্যবাদ। মাশরাফি ভাইকে অনেক ধন্যবাদ। ❤❤❤ মাশরাফি ভাইকে মেন্টর হিসেবে পাওয়া অনেক ভালো কিছু হবে। ❤❤,"কে -কে, হিসাবে - হিসেবে, ভাল - ভালো।"
HbNKDypgoC4,SOMOY TV,2022-06-17T17:40:39Z,সারাদিনের সার্বিক বন্যা পরিস্থিতি: কেমন আছে সিলেটবাসী? | Sylhet Floods Update News | Flood In BD,Miscellaneous,আল্লাহ তুমি সবাই কে হিফাযত কর,1,Spelling,আল্লাহ তুমি সবাই কে হেফাযত কর,আল্লাহ তুমি সবাইকে হিফাজত করো।,"সবাই কে-সবাইকে, কর-করো।"
LV-I6jQrBDk,G Series Bangla Natok,2023-05-25T09:00:12Z,"Priyo Valobasa, প্রিয় ভালোবাসা | Bangla Natok | Apurba, JS Heme | Bangla Natok 2023, New Natok 2023",Entertainment,আর এমন বউ তো ভাগের বেপার 😂😂😂,1,Spelling,আর এমন বউ তো ভাগ্যের ব্যাপার 😂😂😂,আর এমন বউ তো ভাগ্যের ব্যাপার 😂😂😂,ভাগের-ভাগ্যের.
lN4vbH9FGKY,Anupam Movie Songs,2021-02-23T14:00:49Z,Porena Chokher Polok | পড়েনা চোখের পলক | Riaz & Ravina |  Andrew | Praner Cheye Priyo | Anupam,Entertainment ,এসব গান গুলো কখনো পুরনো হবে না.,1,Spelling,এসব গান গুলো কখনো পুরোনো হবে না.,এসব গানগুলো কখনো পুরোনো হবে না।,"গুলো-গুলো, পুরনো-পুরোনো।"
vmFrsGYNLgQ,BBC News বাংলা,2020-08-15T09:00:13Z,শেখ মুজিব হত্যার পর জেনারেল জিয়া যে মন্তব্য করেছিলেন,News,কমেন্টস গুলো পড়ে অনেক মজা লাগলো।,1,Code Switching,মন্তব্য গুলো পড়ে অনেক মজা লাগলো।,কমেন্টগুলো পড়ে অনেক মজা লাগল।,"কমেন্টস গুলো - কমেন্টগুলো, লাগলো - লাগল।"
goEawMMy0Co,Chapai Entertainment BD,2020-12-16T03:00:14Z,মুক্তিযুদ্ধ | ২৬ শে মার্চ স্পেশাল নাটক | বিজয়ের বিষেশ নাটক|Bangladesh Pakistan war 1971|Bd war 1971,Entertainment,খুব সুন্দর হয়েছে সামনে আরো সুন্দর হবো দোয়া করি,1,Spelling,খুব সুন্দর হয়েছে সামনে আরো সুন্দর হবো দোয়া করি,"খুব সুন্দর হয়েছে, সামনে আরও সুন্দর হবে দোয়া করি।",হবো-হবে।
FwtwP6n3Hm0,Nexus Television,2023-04-22T15:30:07Z,"অপু বিশ্বাস ।। ""দ্য আরজে কিবরিয়া শো"" ।। Nexus television",Entertainment,"এতো সুন্দর করে কি করে কথা বলে অপু,,,, আই লাভ ইউ অপু দি",1,Code Switching,"এতো সুন্দর করে কি করে কথা বলে অপু,,,, আমি তোমাকে ভালবাসি অপু দি","এত সুন্দর করে কী করে কথা বলে অপু, আই লাভ ইউ অপু দি।","কি-কী, করে-কী।"
onNXCzLaSGI,Anupam Movies,2018-12-16T09:30:00Z,Ora Egaro Jon | ওরা এগারো জন | Khoshru Razzak & Shabana | Bangla Full Movie,Entertainment,এই সিনেমা গুলো government er দায়িত্ব নিয়ে  সংরক্ষন করা উচিত,1,Multiple Errors,এই চলচ্চিত্র গুলো government er দায়িত্ব নিয়ে  সংরক্ষণ করা উচিত,এই সিনেমাগুলো Government-এর/সরকারের দায়িত্বে সংরক্ষণ করা উচিত।,"গুলো-গুলো, government er-Government-এর/সরকারের, দায়িত্ব নিয়ে-দায়িত্বে, সংরক্ষন-সংরক্ষণ।"
8Q7mPmy9eTI,BANGLADESHI REACTOR,2023-01-22T07:00:02Z,লাইভে খেজুর পাতার জা*ইঙ্গা বিক্রি করছে টনি আপা | Salman Muqtadir female version | দাদি দাদা কই,Entertainment,তনি আপা একদম ঠিক করে ❤এসব মানুষকে  এমন করে বলতে হয় আর জারা বলতে পারে না তরা নিজেকে  আসহায় মনে করে। তবে আপনার শেষে  কথা গুলো  অনেক ভাল লাগলো ❤❤,1,Spelling,তনি আপা একদম ঠিক করে ❤এসব মানুষকে  এমন করে বলতে হয় আর যারা বলতে পারে না তারা নিজেকে  অসহায় মনে করে। তবে আপনার শেষে  কথা গুলো  অনেক ভাল লাগলো ❤❤,"তনি আপা একদম ঠিক বলেছেন। এসব মানুষকে এমন করে বলতে হয়। আর যারা বলতে পারে না, তারা নিজেকে অসহায় মনে করে। তবে আপনার শেষের কথাগুলো অনেক ভালো লাগলো।","করে-বলেছেন, জারা-যারা, তরা-তারা, শেষে-শেষের, ভাল-ভালো।"
Ar6JIIJn9cI,Hossain Forhad,2008-11-17T19:39:53Z,Shorolotar Protima,Entertainment,গান শুনলে মন হয় পুরনো দিনগুলো খুব মিস করি,1,Multiple Errors,গান শুনলে মন হয় পুরানো দিনগুলো খুব মনে করি,গান শুনলে মনে হয় পুরনো দিনগুলো খুব মিস করি।,মন-মনে।
tT5bIjghHlQ,DURBIN FILMS,2022-05-05T06:00:12Z,Beyain I Love You| বেয়াইন আই লাভ ইউ | Eid Natok 2022 | Tawsif Mahbub | Tanjin Tisha । Natok 2022,Entertainment,"মন চায় রুটিন করে তিন বেলা থাপড়াই, এইটার যে এক্সপ্রেশন ছিলো অস্থির ছিলো 😂",1,Code Switching,"মন চায় রুটিন করে তিন বেলা থাপড়াই, এইটার যে অভিব্যক্তি ছিলো অস্থির ছিলো 😂","মন চায় রুটিন করে তিন বেলা থাপড়াই, এইটার/এটার যে এক্সপ্রেশন/ভাব/অভিব্যক্তি ছিলো/ছিল, অস্থির ছিলো 😂।","এইটার-এইটার/এটার, এক্সপ্রেশন-এক্সপ্রেশন/ভাব/অভিব্যক্তি, ছিলো-ছিলো/ছিল."
